CMDLINE C:\Users\Isaac\AppData\Local\Programs\Python\Python311\python.exe copy_of_4_double_dqn.py
MEM 2850.015625 1708462915.3822
MEM 2852.640625 1708462915.4827
MEM 2855.640625 1708462915.5831
MEM 2859.027344 1708462915.6837
MEM 2861.433594 1708462915.7844
MEM 2864.433594 1708462915.8848
MEM 2867.066406 1708462915.9853
MEM 2870.070312 1708462916.0858
MEM 2873.070312 1708462916.1863
MEM 2875.707031 1708462916.2868
MEM 2878.707031 1708462916.3870
MEM 2881.332031 1708462916.4875
MEM 2884.332031 1708462916.5877
MEM 2886.960938 1708462916.6881
MEM 2889.585938 1708462916.7885
MEM 2892.375000 1708462916.8888
MEM 2895.375000 1708462916.9891
MEM 2898.000000 1708462917.0896
MEM 2901.000000 1708462917.1900
MEM 2904.000000 1708462917.2903
MEM 2906.636719 1708462917.3905
MEM 2909.636719 1708462917.4908
MEM 2912.636719 1708462917.5911
MEM 2915.261719 1708462917.6915
MEM 2918.261719 1708462917.7919
MEM 2921.425781 1708462917.8921
MEM 2924.050781 1708462917.9927
MEM 2927.054688 1708462918.0929
MEM 2930.058594 1708462918.1933
MEM 2933.054688 1708462918.2935
MEM 2936.058594 1708462918.3938
MEM 2938.691406 1708462918.4943
MEM 2941.691406 1708462918.5947
MEM 2944.703125 1708462918.6950
MEM 2947.328125 1708462918.7956
MEM 2950.328125 1708462918.8963
MEM 2953.496094 1708462918.9965
MEM 2956.121094 1708462919.0968
MEM 2958.746094 1708462919.1971
MEM 2961.757812 1708462919.2973
MEM 2973.597656 1708462919.3977
MEM 2965.605469 1708462919.4981
MEM 2968.300781 1708462919.5987
MEM 2970.925781 1708462919.6994
MEM 2973.550781 1708462919.7998
MEM 2975.804688 1708462919.9003
MEM 2978.429688 1708462920.0009
MEM 2981.429688 1708462920.1013
MEM 2984.062500 1708462920.2019
MEM 2986.312500 1708462920.3024
MEM 2988.937500 1708462920.4030
MEM 2991.562500 1708462920.5035
MEM 2994.191406 1708462920.6037
MEM 2996.816406 1708462920.7040
MEM 2999.605469 1708462920.8046
MEM 3002.230469 1708462920.9051
MEM 3004.855469 1708462921.0056
MEM 3007.480469 1708462921.1058
MEM 3010.484375 1708462921.2062
MEM 3013.109375 1708462921.3068
MEM 3015.742188 1708462921.4073
MEM 3018.367188 1708462921.5079
MEM 3020.992188 1708462921.6082
MEM 3023.617188 1708462921.7084
MEM 3026.246094 1708462921.8088
MEM 3029.609375 1708462921.9091
MEM 3032.042969 1708462922.0098
MEM 3034.667969 1708462922.1100
MEM 3037.292969 1708462922.2101
MEM 3039.925781 1708462922.3104
MEM 3042.554688 1708462922.4106
MEM 3045.187500 1708462922.5110
MEM 3048.191406 1708462922.6117
MEM 3050.816406 1708462922.7123
MEM 3053.441406 1708462922.8125
MEM 3056.070312 1708462922.9130
MEM 3058.695312 1708462923.0136
MEM 3061.859375 1708462923.1138
MEM 3064.859375 1708462923.2142
MEM 3076.320312 1708462923.3146
MEM 3067.734375 1708462923.4148
MEM 3070.734375 1708462923.5153
MEM 3073.734375 1708462923.6157
MEM 3076.414062 1708462923.7159
MEM 3079.042969 1708462923.8163
MEM 3081.667969 1708462923.9165
MEM 3084.667969 1708462924.0168
MEM 3087.296875 1708462924.1172
MEM 3089.921875 1708462924.2176
MEM 3092.710938 1708462924.3181
MEM 3095.339844 1708462924.4185
MEM 3097.968750 1708462924.5189
MEM 3100.968750 1708462924.6194
MEM 3103.593750 1708462924.7198
MEM 3106.222656 1708462924.8201
MEM 3109.011719 1708462924.9205
MEM 3112.011719 1708462925.0210
MEM 3114.636719 1708462925.1212
MEM 3117.269531 1708462925.2216
MEM 3119.898438 1708462925.3219
MEM 3122.531250 1708462925.4223
MEM 3125.691406 1708462925.5227
MEM 3128.316406 1708462925.6232
MEM 3131.316406 1708462925.7236
MEM 3133.941406 1708462925.8239
MEM 3136.570312 1708462925.9245
MEM 3139.351562 1708462926.0249
MEM 3141.976562 1708462926.1255
MEM 3144.980469 1708462926.2260
MEM 3147.605469 1708462926.3264
MEM 3150.230469 1708462926.4269
MEM 3152.855469 1708462926.5273
MEM 3155.648438 1708462926.6275
MEM 3158.648438 1708462926.7278
MEM 3161.074219 1708462926.8283
MEM 3163.523438 1708462926.9286
MEM 3166.523438 1708462927.0291
MEM 3169.250000 1708462927.1296
MEM 3171.937500 1708462927.2299
MEM 3174.941406 1708462927.3304
MEM 3177.566406 1708462927.4307
MEM 3180.191406 1708462927.5313
MEM 3182.816406 1708462927.6314
MEM 3185.988281 1708462927.7316
MEM 3188.613281 1708462927.8319
MEM 3191.238281 1708462927.9322
MEM 3193.863281 1708462928.0326
MEM 3196.867188 1708462928.1330
MEM 3199.156250 1708462928.2333
MEM 3202.667969 1708462928.3337
MEM 3204.910156 1708462928.4342
MEM 3207.535156 1708462928.5347
MEM 3210.164062 1708462928.6353
MEM 3212.792969 1708462928.7357
MEM 3215.421875 1708462928.8360
MEM 3218.589844 1708462928.9366
MEM 3221.218750 1708462929.0369
MEM 3223.843750 1708462929.1372
MEM 3226.468750 1708462929.2377
MEM 3229.093750 1708462929.3381
MEM 3232.257812 1708462929.4384
MEM 3234.890625 1708462929.5386
MEM 3237.515625 1708462929.6389
MEM 3240.515625 1708462929.7392
MEM 3243.523438 1708462929.8394
MEM 3245.765625 1708462929.9400
MEM 3248.554688 1708462930.0406
MEM 3251.183594 1708462930.1409
MEM 3254.187500 1708462930.2416
MEM 3256.812500 1708462930.3421
MEM 3259.437500 1708462930.4425
MEM 3262.062500 1708462930.5428
MEM 3264.851562 1708462930.6432
MEM 3267.476562 1708462930.7435
MEM 3270.101562 1708462930.8442
MEM 3273.105469 1708462930.9445
MEM 3275.730469 1708462931.0451
MEM 3278.527344 1708462931.1456
MEM 3281.152344 1708462931.2458
MEM 3284.152344 1708462931.3465
MEM 3287.152344 1708462931.4468
MEM 3289.781250 1708462931.5471
MEM 3292.785156 1708462931.6473
MEM 3295.949219 1708462931.7477
MEM 3298.578125 1708462931.8482
MEM 3301.207031 1708462931.9488
MEM 3304.207031 1708462932.0490
MEM 3306.835938 1708462932.1494
MEM 3310.000000 1708462932.2499
MEM 3313.003906 1708462932.3504
MEM 3316.003906 1708462932.4506
MEM 3319.378906 1708462932.5508
MEM 3330.789062 1708462932.6510
MEM 3322.992188 1708462932.7515
MEM 3326.000000 1708462932.8520
MEM 3328.625000 1708462932.9523
MEM 3331.628906 1708462933.0529
MEM 3334.253906 1708462933.1534
MEM 3336.878906 1708462933.2536
MEM 3339.886719 1708462933.3541
MEM 3342.511719 1708462933.4543
MEM 3345.511719 1708462933.5550
MEM 3348.140625 1708462933.6556
MEM 3350.765625 1708462933.7560
MEM 3353.390625 1708462933.8565
MEM 3356.554688 1708462933.9569
MEM 3359.179688 1708462934.0576
MEM 3361.808594 1708462934.1581
MEM 3364.437500 1708462934.2585
MEM 3367.437500 1708462934.3588
MEM 3370.066406 1708462934.4590
MEM 3372.699219 1708462934.5596
MEM 3375.703125 1708462934.6600
MEM 3378.332031 1708462934.7605
MEM 3381.332031 1708462934.8607
MEM 3383.964844 1708462934.9613
MEM 3387.128906 1708462935.0617
MEM 3389.753906 1708462935.1621
MEM 3392.386719 1708462935.2626
MEM 3395.738281 1708462935.3632
MEM 3398.363281 1708462935.4636
MEM 3400.988281 1708462935.5642
MEM 3403.996094 1708462935.6646
MEM 3406.621094 1708462935.7651
MEM 3409.621094 1708462935.8657
MEM 3412.246094 1708462935.9662
MEM 3415.246094 1708462936.0666
MEM 3418.035156 1708462936.1669
MEM 3420.660156 1708462936.2672
MEM 3423.332031 1708462936.3677
MEM 3426.285156 1708462936.4682
MEM 3429.660156 1708462936.5684
MEM 3445.769531 1708462936.6691
MEM 3443.320312 1708462936.7695
MEM 3435.906250 1708462936.8701
MEM 3438.906250 1708462936.9702
MEM 3441.906250 1708462937.0705
MEM 3444.914062 1708462937.1707
MEM 3447.539062 1708462937.2709
MEM 3450.597656 1708462937.3712
MEM 3453.222656 1708462937.4717
MEM 3456.222656 1708462937.5722
MEM 3458.847656 1708462937.6727
MEM 3461.855469 1708462937.7732
MEM 3464.582031 1708462937.8735
MEM 3467.644531 1708462937.9739
MEM 3470.273438 1708462938.0742
MEM 3472.902344 1708462938.1746
MEM 3475.906250 1708462938.2751
MEM 3478.531250 1708462938.3755
MEM 3481.882812 1708462938.4757
MEM 3484.328125 1708462938.5761
MEM 3486.953125 1708462938.6768
MEM 3489.578125 1708462938.7769
MEM 3492.582031 1708462938.8775
MEM 3495.214844 1708462938.9777
MEM 3498.371094 1708462939.0782
MEM 3501.371094 1708462939.1788
MEM 3503.996094 1708462939.2792
MEM 3506.625000 1708462939.3798
MEM 3509.625000 1708462939.4800
MEM 3512.414062 1708462939.5805
MEM 3515.039062 1708462939.6809
MEM 3518.039062 1708462939.7813
MEM 3521.054688 1708462939.8818
MEM 3523.664062 1708462939.9822
MEM 3526.765625 1708462940.0827
MEM 3529.460938 1708462940.1830
MEM 3532.460938 1708462940.2837
MEM 3535.085938 1708462940.3839
MEM 3537.714844 1708462940.4846
MEM 3540.714844 1708462940.5849
MEM 3543.503906 1708462940.6854
MEM 3546.503906 1708462940.7857
MEM 3549.132812 1708462940.8862
MEM 3551.761719 1708462940.9868
MEM 3554.386719 1708462941.0874
MEM 3557.402344 1708462941.1877
MEM 3560.183594 1708462941.2881
MEM 3562.808594 1708462941.3886
MEM 3565.433594 1708462941.4892
MEM 3568.062500 1708462941.5898
MEM 3571.066406 1708462941.6903
MEM 3574.230469 1708462941.7908
MEM 3586.015625 1708462941.8915
MEM 3578.238281 1708462941.9918
MEM 3581.242188 1708462942.0922
MEM 3583.867188 1708462942.1925
MEM 3586.492188 1708462942.2927
MEM 3589.218750 1708462942.3933
MEM 3591.894531 1708462942.4936
MEM 3594.519531 1708462942.5941
MEM 3597.144531 1708462942.6943
MEM 3599.769531 1708462942.7948
MEM 3602.394531 1708462942.8953
MEM 3604.746094 1708462942.9955
MEM 3607.421875 1708462943.0961
MEM 3610.046875 1708462943.1964
MEM 3612.671875 1708462943.2966
MEM 3615.296875 1708462943.3969
MEM 3617.921875 1708462943.4975
MEM 3620.707031 1708462943.5977
MEM 3623.335938 1708462943.6982
MEM 3626.335938 1708462943.7984
MEM 3628.960938 1708462943.8990
MEM 3631.585938 1708462943.9995
MEM 3634.214844 1708462944.0999
MEM 3636.996094 1708462944.2006
MEM 3639.621094 1708462944.3010
MEM 3642.246094 1708462944.4016
MEM 3644.882812 1708462944.5023
MEM 3647.882812 1708462944.6026
MEM 3650.507812 1708462944.7030
MEM 3653.292969 1708462944.8036
MEM 3655.945312 1708462944.9041
MEM 3658.570312 1708462945.0045
MEM 3661.578125 1708462945.1052
MEM 3664.195312 1708462945.2056
MEM 3666.921875 1708462945.3058
MEM 3669.601562 1708462945.4064
MEM 3672.226562 1708462945.5067
MEM 3674.851562 1708462945.6073
MEM 3677.476562 1708462945.7074
MEM 3680.101562 1708462945.8078
MEM 3682.878906 1708462945.9084
MEM 3685.507812 1708462946.0087
MEM 3688.507812 1708462946.1093
MEM 3691.132812 1708462946.2097
MEM 3693.757812 1708462946.3098
MEM 3696.382812 1708462946.4101
MEM 3699.609375 1708462946.5107
MEM 3702.164062 1708462946.6112
MEM 3704.789062 1708462946.7117
MEM 3707.414062 1708462946.8118
MEM 3710.425781 1708462946.9123
MEM 3713.050781 1708462947.0128
MEM 3715.824219 1708462947.1130
MEM 3718.453125 1708462947.2135
MEM 3721.082031 1708462947.3137
MEM 3723.707031 1708462947.4142
MEM 3726.328125 1708462947.5144
MEM 3729.058594 1708462947.6147
MEM 3732.117188 1708462947.7154
MEM 3734.746094 1708462947.8160
MEM 3737.746094 1708462947.9166
MEM 3740.375000 1708462948.0168
MEM 3743.015625 1708462948.1176
MEM 3746.550781 1708462948.2180
MEM 3748.796875 1708462948.3184
MEM 3751.421875 1708462948.4188
MEM 3754.046875 1708462948.5190
MEM 3756.671875 1708462948.6195
MEM 3759.296875 1708462948.7202
MEM 3762.074219 1708462948.8209
MEM 3764.703125 1708462948.9212
MEM 3767.328125 1708462949.0216
MEM 3769.953125 1708462949.1219
MEM 3772.953125 1708462949.2222
MEM 3775.679688 1708462949.3226
MEM 3778.355469 1708462949.4228
MEM 3781.039062 1708462949.5230
MEM 3783.980469 1708462949.6233
MEM 3786.250000 1708462949.7237
MEM 3789.242188 1708462949.8246
MEM 3792.019531 1708462949.9249
MEM 3794.636719 1708462950.0252
MEM 3797.265625 1708462950.1257
MEM 3799.890625 1708462950.2262
MEM 3802.515625 1708462950.3266
MEM 3805.519531 1708462950.4271
MEM 3808.671875 1708462950.5275
MEM 3811.679688 1708462950.6281
MEM 3814.296875 1708462950.7285
MEM 3817.304688 1708462950.8289
MEM 3819.929688 1708462950.9295
MEM 3823.082031 1708462951.0302
MEM 3825.710938 1708462951.1306
MEM 3828.718750 1708462951.2312
MEM 3831.343750 1708462951.3317
MEM 3834.343750 1708462951.4321
MEM 3836.968750 1708462951.5327
MEM 3840.503906 1708462951.6329
MEM 3842.746094 1708462951.7334
MEM 3845.746094 1708462951.8337
MEM 3848.371094 1708462951.9342
MEM 3851.371094 1708462952.0346
MEM 3854.148438 1708462952.1352
MEM 3856.773438 1708462952.2358
MEM 3859.773438 1708462952.3362
MEM 3862.398438 1708462952.4366
MEM 3865.398438 1708462952.5370
MEM 3868.023438 1708462952.6374
MEM 3870.804688 1708462952.7376
MEM 3873.804688 1708462952.8379
MEM 3876.804688 1708462952.9384
MEM 3879.429688 1708462953.0387
MEM 3882.429688 1708462953.1394
MEM 3885.207031 1708462953.2398
MEM 3888.207031 1708462953.3404
MEM 3891.210938 1708462953.4408
MEM 3893.847656 1708462953.5412
MEM 3896.847656 1708462953.6415
MEM 3899.480469 1708462953.7420
MEM 3902.632812 1708462953.8425
MEM 3905.699219 1708462953.9428
MEM 3908.257812 1708462954.0433
MEM 3911.269531 1708462954.1436
MEM 3913.910156 1708462954.2440
MEM 3916.687500 1708462954.3442
MEM 3919.687500 1708462954.4447
MEM 3922.312500 1708462954.5450
MEM 3925.316406 1708462954.6456
MEM 3927.945312 1708462954.7459
MEM 3931.046875 1708462954.8464
MEM 3933.722656 1708462954.9467
MEM 3936.722656 1708462955.0472
MEM 3939.347656 1708462955.1474
MEM 3942.351562 1708462955.2480
MEM 3944.976562 1708462955.3483
MEM 3948.132812 1708462955.4486
MEM 3950.757812 1708462955.5490
MEM 3953.757812 1708462955.6493
MEM 3956.382812 1708462955.7500
MEM 3959.015625 1708462955.8506
MEM 3962.121094 1708462955.9510
MEM 3965.171875 1708462956.0515
MEM 3967.804688 1708462956.1520
MEM 3970.804688 1708462956.2525
MEM 3973.804688 1708462956.3530
MEM 3976.804688 1708462956.4534
MEM 3979.582031 1708462956.5538
MEM 3982.582031 1708462956.6540
MEM 3985.210938 1708462956.7543
MEM 3988.218750 1708462956.8546
MEM 3991.218750 1708462956.9552
MEM 3994.371094 1708462957.0556
MEM 3997.371094 1708462957.1560
MEM 4000.011719 1708462957.2566
MEM 4003.011719 1708462957.3572
MEM 4005.640625 1708462957.4577
MEM 4008.742188 1708462957.5579
MEM 4011.417969 1708462957.6583
MEM 4014.417969 1708462957.7587
MEM 4017.417969 1708462957.8593
MEM 4020.042969 1708462957.9596
MEM 4023.046875 1708462958.0600
MEM 4025.828125 1708462958.1602
MEM 4028.832031 1708462958.2607
MEM 4031.832031 1708462958.3610
MEM 4034.839844 1708462958.4612
MEM 4037.457031 1708462958.5614
MEM 4040.234375 1708462958.6618
MEM 4043.234375 1708462958.7622
MEM 4046.242188 1708462958.8624
MEM 4048.867188 1708462958.9630
MEM 4051.871094 1708462959.0637
MEM 4054.882812 1708462959.1640
MEM 4057.652344 1708462959.2644
MEM 4060.652344 1708462959.3649
MEM 4063.656250 1708462959.4653
MEM 4066.656250 1708462959.5656
MEM 4069.281250 1708462959.6658
MEM 4072.433594 1708462959.7664
MEM 4075.445312 1708462959.8669
MEM 4078.066406 1708462959.9674
MEM 4081.066406 1708462960.0679
MEM 4083.695312 1708462960.1685
MEM 4086.863281 1708462960.2688
MEM 4089.488281 1708462960.3690
MEM 4092.488281 1708462960.4696
MEM 4095.113281 1708462960.5700
MEM 4098.113281 1708462960.6705
MEM 4101.113281 1708462960.7710
MEM 4103.894531 1708462960.8715
MEM 4106.519531 1708462960.9718
MEM 4109.519531 1708462961.0721
MEM 4112.144531 1708462961.1726
MEM 4114.769531 1708462961.2728
MEM 4117.921875 1708462961.3734
MEM 4120.546875 1708462961.4740
MEM 4123.550781 1708462961.5746
MEM 4126.175781 1708462961.6747
MEM 4128.800781 1708462961.7750
MEM 4131.800781 1708462961.8757
MEM 4134.582031 1708462961.9760
MEM 4137.207031 1708462962.0762
MEM 4140.273438 1708462962.1768
MEM 4142.835938 1708462962.2773
MEM 4145.835938 1708462962.3777
MEM 4148.562500 1708462962.4782
MEM 4151.621094 1708462962.5786
MEM 4154.246094 1708462962.6793
MEM 4156.871094 1708462962.7795
MEM 4159.878906 1708462962.8798
MEM 4162.503906 1708462962.9800
MEM 4165.656250 1708462963.0803
MEM 4168.289062 1708462963.1808
MEM 4171.292969 1708462963.2814
MEM 4173.933594 1708462963.3819
MEM 4176.558594 1708462963.4823
MEM 4179.660156 1708462963.5828
MEM 4182.335938 1708462963.6833
MEM 4184.964844 1708462963.7836
MEM 4187.964844 1708462963.8843
MEM 4190.589844 1708462963.9845
MEM 4193.589844 1708462964.0849
MEM 4196.367188 1708462964.1854
MEM 4199.000000 1708462964.2857
MEM 4202.000000 1708462964.3861
MEM 4204.250000 1708462964.4864
MEM 4206.875000 1708462964.5869
MEM 4209.500000 1708462964.6872
MEM 4212.277344 1708462964.7875
MEM 4214.902344 1708462964.8881
MEM 4217.535156 1708462964.9883
MEM 4220.160156 1708462965.0890
MEM 4222.785156 1708462965.1895
MEM 4225.410156 1708462965.2900
MEM 4228.191406 1708462965.3906
MEM 4230.816406 1708462965.4908
MEM 4233.441406 1708462965.5912
MEM 4236.074219 1708462965.6914
MEM 4238.699219 1708462965.7917
MEM 4241.332031 1708462965.8923
MEM 4244.101562 1708462965.9926
MEM 4246.734375 1708462966.0928
MEM 4249.734375 1708462966.1930
MEM 4252.359375 1708462966.2933
MEM 4255.363281 1708462966.3937
MEM 4258.152344 1708462966.4940
MEM 4260.781250 1708462966.5942
MEM 4263.406250 1708462966.6947
MEM 4266.406250 1708462966.7951
MEM 4269.031250 1708462966.8954
MEM 4271.656250 1708462966.9956
MEM 4274.808594 1708462967.0960
MEM 4277.437500 1708462967.1962
MEM 4280.437500 1708462967.2965
MEM 4283.062500 1708462967.3972
MEM 4285.687500 1708462967.4973
MEM 4288.414062 1708462967.5979
MEM 4291.582031 1708462967.6983
MEM 4294.089844 1708462967.7988
MEM 4296.714844 1708462967.8993
MEM 4299.714844 1708462967.9999
MEM 4302.347656 1708462968.1001
MEM 4305.125000 1708462968.2008
MEM 4308.125000 1708462968.3011
MEM 4310.750000 1708462968.4017
MEM 4313.378906 1708462968.5022
MEM 4316.378906 1708462968.6028
MEM 4319.011719 1708462968.7032
MEM 4321.785156 1708462968.8037
MEM 4324.785156 1708462968.9043
MEM 4327.414062 1708462969.0047
MEM 4330.039062 1708462969.1052
MEM 4333.046875 1708462969.2055
MEM 4335.824219 1708462969.3057
MEM 4338.449219 1708462969.4063
MEM 4341.453125 1708462969.5068
MEM 4344.468750 1708462969.6074
MEM 4347.093750 1708462969.7078
MEM 4350.101562 1708462969.8080
MEM 4353.550781 1708462969.9084
MEM 4355.875000 1708462970.0089
MEM 4358.875000 1708462970.1095
MEM 4361.875000 1708462970.2099
MEM 4364.875000 1708462970.3104
MEM 4367.652344 1708462970.4110
MEM 4370.656250 1708462970.5114
MEM 4373.281250 1708462970.6120
MEM 4376.281250 1708462970.7123
MEM 4379.496094 1708462970.8130
MEM 4382.433594 1708462970.9134
MEM 4385.433594 1708462971.0140
MEM 4401.554688 1708462971.1144
MEM 4399.160156 1708462971.2146
MEM 4390.714844 1708462971.3151
MEM 4393.722656 1708462971.4156
MEM 4396.730469 1708462971.5161
MEM 4399.503906 1708462971.6166
MEM 4402.128906 1708462971.7171
MEM 4405.128906 1708462971.8177
MEM 4407.757812 1708462971.9181
MEM 4410.769531 1708462972.0184
MEM 4413.539062 1708462972.1187
MEM 4416.148438 1708462972.2191
MEM 4418.785156 1708462972.3193
MEM 4421.785156 1708462972.4197
MEM 4424.414062 1708462972.5202
MEM 4427.042969 1708462972.6206
MEM 4429.824219 1708462972.7209
MEM 4432.449219 1708462972.8212
MEM 4435.074219 1708462972.9218
MEM 4438.074219 1708462973.0223
MEM 4440.703125 1708462973.1227
MEM 4443.335938 1708462973.2232
MEM 4445.960938 1708462973.3237
MEM 4448.960938 1708462973.4243
MEM 4451.585938 1708462973.5248
MEM 4454.585938 1708462973.6255
MEM 4457.214844 1708462973.7261
MEM 4460.367188 1708462973.8268
MEM 4462.992188 1708462973.9274
MEM 4465.617188 1708462974.0279
MEM 4468.242188 1708462974.1284
MEM 4470.867188 1708462974.2289
MEM 4473.496094 1708462974.3293
MEM 4476.503906 1708462974.4297
MEM 4479.128906 1708462974.5303
MEM 4481.753906 1708462974.6309
MEM 4484.382812 1708462974.7315
MEM 4487.007812 1708462974.8319
MEM 4489.648438 1708462974.9321
MEM 4492.417969 1708462975.0327
MEM 4495.421875 1708462975.1333
MEM 4498.046875 1708462975.2339
MEM 4500.671875 1708462975.3341
MEM 4503.300781 1708462975.4348
MEM 4506.316406 1708462975.5354
MEM 4508.945312 1708462975.6357
MEM 4511.570312 1708462975.7361
MEM 4514.199219 1708462975.8364
MEM 4516.828125 1708462975.9366
MEM 4519.582031 1708462976.0371
MEM 4522.218750 1708462976.1374
MEM 4525.218750 1708462976.2379
MEM 4527.843750 1708462976.3385
MEM 4530.468750 1708462976.4390
MEM 4533.093750 1708462976.5395
MEM 4535.718750 1708462976.6398
MEM 4538.730469 1708462976.7401
MEM 4541.355469 1708462976.8407
MEM 4543.980469 1708462976.9411
MEM 4546.980469 1708462977.0415
MEM 4549.605469 1708462977.1418
MEM 4552.382812 1708462977.2421
MEM 4555.007812 1708462977.3425
MEM 4557.632812 1708462977.4428
MEM 4560.640625 1708462977.5431
MEM 4563.257812 1708462977.6433
MEM 4565.886719 1708462977.7439
MEM 4568.894531 1708462977.8445
MEM 4571.523438 1708462977.9448
MEM 4574.523438 1708462978.0454
MEM 4577.523438 1708462978.1457
MEM 4580.910156 1708462978.2462
MEM 4591.988281 1708462978.3467
MEM 4584.164062 1708462978.4469
MEM 4586.789062 1708462978.5472
MEM 4589.417969 1708462978.6475
MEM 4592.429688 1708462978.7478
MEM 4595.046875 1708462978.8485
MEM 4597.671875 1708462978.9489
MEM 4600.453125 1708462979.0494
MEM 4603.105469 1708462979.1498
MEM 4605.730469 1708462979.2503
MEM 4608.730469 1708462979.3508
MEM 4611.355469 1708462979.4512
